Product ID,Title,Brand,Description,Category,Price,Weight,Images URL,Ingredients,Nutritional Facts
539734,Aashirvaad Himalayan Pink Salt /Sendha Namak,Aashirvaad,"Aashirvaad Himalayan Pink salt is sourced directly from Himalayas and is a source of calcium and Magnesium. Aashirvaad Himalayan Pink Salt is natural and has no added colors or impurities. Use in salads, chaats or everyday cooking to add a burst of flavour.",,73,1 kg,"https://cdn.grofers.com/da/cms-assets/cms/product/67e9b33e-ae2c-419e-9b5f-978d646c1a2d.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/acc22c26-be13-403d-9431-eebae18de395.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/6dad1539-738d-44fa-8b3f-281a3123127a.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/6eff8141-5c80-437b-b405-d303098345f1.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/c64e0660-883e-4bb9-b6e9-39201b2b35e5.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/371aa2be-3070-42e7-bc1d-74beb8515f99.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/7ecb6392-fb22-468c-8da3-2f85e89586e4.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/a5d5b35f-1fb8-4994-a990-4c54fa4ad0b3.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/c884b1ed-ac97-469a-a55b-9c0ae5d6c5ab.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/56400867-0ca8-41af-9810-44b33548393c.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/b7786c72-5348-410e-8c67-4b82e02a3730.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/4635b41d-d1a6-473e-be33-359ce54d9698.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/5a1f5222-f450-4069-9333-1c8d95d4fdfd.jpg
https://cdn.grofers.com/da/cms-assets/cms/product_videos_thumbnails/1e03cc8e-2d29-44fa-ac66-6fed1ed5ea78.jpg
https://cdn.grofers.com/da/cms-assets/cms/product_videos_thumbnails/e35a1bcf-c93f-42a3-8402-aa8d59710c70.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/31ca6fbb-19eb-41c7-9e91-266a10b52208.png
https://cdn.grofers.com/da/cms-assets/cms/product/fd8065e5-b625-4c2c-8694-9cb8bae6f5f7.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1775803841373-299.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1780915929694-104.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1785384948439-8.png
https://cdn.grofers.com/da/cms-assets/cms/product/d14c5304-d6a3-42bc-875a-45d36efaa916.png
https://cdn.grofers.com/da/cms-assets/cms/product/174452af-5474-4082-a1ca-5afde424caf3.png
https://cdn.grofers.com/da/cms-assets/cms/product/346c9917-ca97-4c2b-889b-aaa71f473b87.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1776829632782-162.png
https://cdn.grofers.com/da/cms-assets/cms/product/2e7affe8-effb-4b32-b2e3-fb9e7f820520.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1779094500636-303.png
https://cdn.grofers.com/da/cms-assets/cms/product/691b74b3-ba1c-4ffe-ac6a-48a52c67eec6.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1783616267372-19.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1785991194367-85.png
https://cdn.grofers.com/da/cms-assets/cms/product/16e915b6-1452-4c80-ac82-617de8e76c8f.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1772801535841-5.png
https://cdn.grofers.com/da/cms-assets/cms/product/0378ee38-2e01-49d0-8ced-3f43dae7475e.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1783972193392-20.png
https://cdn.grofers.com/da/cms-assets/cms/product/1ee62772-19e6-40bd-907f-1906e2efede5.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1771991783673-1072.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1773114156723-555.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1777436686892-12518.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1771991783673-1001.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1781463447011-17.png
https://cdn.grofers.com/da/cms-assets/cms/product/406fc6fe-a2e1-4684-a0f2-ce00b0093929.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1771991783673-981.png
https://cdn.grofers.com/da/cms-assets/cms/product/474243cf-f10c-4fc7-b2b9-270799337b9f.png
https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1771824015094-4.png
https://cdn.grofers.com/assets/ui/empty_states/emp_empty_cart.png
https://blinkit.com/v2/accounts/auth_key/
https://blinkit.com/v1/analytics_events_properties/
https://blinkit.com/visibility?latitude=28.413333&longitude=77.072833
https://blinkit.com/v1/consumerweb/eta
http://cdn.grofers.com/assets/eta-icons/15-mins.png
https://cdn.grofers.com/assets/eta-icons/15-mins-filled.png
http://cdn.grofers.com/assets/eta-icons/30-mins.png
https://cdn.grofers.com/assets/eta-icons/30-mins-filled.png
https://blinkit.com/api/feature-flags/receive
https://blinkit.com/config/main
https://blinkit.com/v1/layout/tag_collections
https://blinkit.com/v1/layout/product/539734
https://cdn.grofers.com/da/cms-assets/cms/product_videos/d23a0984-bce4-4989-9666-582fe829aa46.mp4
https://blinkit.com/v2/services/secondary-data/?filter=new_offer,show_product_group_sharing,is_new_user,cart_ab_test_variant,city_id,sku_auto_add,cart_banner_image,show_referral_login,product_sku_limit&offers_last_visit_ts=0
https://cdn.grofers.com/layout-engine/v2/2025-03/circularLoader3.json
https://cdn.grofers.com/layout-engine/v2/2025-04/Birthday_Light-(1)/Birthday_Light-(1)_light.png
https://blinkit.com/location/info?lat=28.413333&lon=77.072833&is_pin_moved=false
https://cdn.grofers.com/layout-engine/v2/blinkit-studio/2025-11/POI-(1).png
https://cdn.grofers.com/layout-engine/v2/blinkit-studio/2026-06/Default_light-mode/Default_light-mode_light.png
https://blinkit.com/v5/carts",Himalayan Pink Salt,"Energy (Kcal) 0.0, Carbohydrates (g) 0.0 of which sugar(g) 0.0 Added sugar (g) 0.0, Total Fat (g) 0.0, Sodium (mg) 38380.0, Calcium (mg) 171.1, Magnesium (mg) 126.1"
