Product ID,Title,Brand,Description,Category,Price,Weight,Images URL,Ingredients,Nutritional Facts
127081,Heritage Daily Health Toned Milk,Heritage,"Healthy and nutritious, Heritage Toned Milk (Polypack) is a delicious drink that can be relished anytime of the day. Enriched with nutrients, it can be used to make tea and coffee and in the preparation of sweets, curd, buttermilk, etc.",,30,500 ml,"https://cdn.grofers.com/da/cms-assets/cms/product/151c4215-ae11-4b2f-8a82-b0e0ac7ead13.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/b48dcacc-9b5d-40f9-aa8b-149cafac8e39.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/f9aa0932-ff8d-4380-ba61-e0ec96ba7e27.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/33bc854f-15df-4977-be39-006ff53b220c.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/372a4798-9866-4c45-9cc2-f66b75bbd57f.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/39b2f94d-c084-4ab0-8512-495eee6d9196.jpg","Milk solids (Toned Milk), Vitamin A (Palmitate) & Vitamin D (Ergocalciferol)",
