Product ID,Title,Brand,Description,Category,Price,Weight,Images URL,Ingredients,Nutritional Facts
309921,Nandini Shubham Pasteurised Standardized Toned Milk,Nandini,,,30,500 ml,"https://cdn.grofers.com/da/cms-assets/cms/product/fb28768e-6f5a-4047-9ad8-159bbe60959c.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/03d3311a-97d9-431d-954c-5522ce46b2e8.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/a480cbac-a461-49b7-abb0-d91dbe1a6237.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/f02eebc4-5352-4ff6-a9a4-142bbe23dde6.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/c5418640-9b55-4f49-b686-f29b53f3f281.jpg
https://cdn.grofers.com/da/cms-assets/cms/product/dd19afb1-30f8-4566-85cd-8f523b99c3e1.jpg",,
